title,abstract,link,rank,score
Giải pháp nào trước nguy cơ “đổ vỡ” của ngành đăng kiểm?,"(ĐCSVN)- Theo thông tin từ Cục Đăng kiểm Việt Nam, số lượng phương tiện không được kiểm định qua từng tháng ngày càng gia tăng và không có phương án giải quyết số lượng ô tô quá hạn đăng kiểm. Do vậy, nguy cơ đứt gãy dẫn tới “đổ vỡ” hệ thống đăng kiểm xe cơ giới đang trở thành hiện hữu. Và chúng ta không thể ngồi im nhìn hệ thống này đổ vỡ vì tổn thất xảy ra là rất lớn.",https://dangcongsan.vn/noi-hay-dung/giai-phap-nao-truoc-nguy-co-do-vo-cua-nganh-dang-kiem-632804.html,267,0
"Quảng cáo ""bẩn”… trách nhiệm thuộc về ai?","(ĐCSVN) - Ngày càng có nhiều quảng cáo sai sự thật, sử dụng hình ảnh người nổi tiếng để lừa dối công chúng, người tiêu dùng… trách nhiệm thuộc về ai?",https://dangcongsan.vn/tu-tuong-van-hoa/quang-cao-ban-trach-nhiem-thuoc-ve-ai-632446.html,268,0
"Bài 2: Cần ban hành Nghị định bảo vệ cán bộ dám nghĩ, dám làm","(ĐCSVN) – Câu chuyện về khuyến khích, bảo vệ cán bộ năng động sáng tạo, dám nghĩ, dám làm được dư luận đặc biệt quan tâm thảo luận tại nhiều diễn đàn khác nhau. Để nghị quyết đi vào cuộc sống, vừa qua, Thủ tướng Chính phủ Phạm Minh Chính - Trưởng Ban Chỉ đạo Cải cách hành chính của Chính phủ yêu cầu khẩn trương xây dựng, ban hành Nghị định về khuyến khích cán bộ năng động, sáng tạo, dám nghĩ, dám làm, dám đột phá vì lợi ích chung.",https://dangcongsan.vn/xay-dung-dang/bai-2-can-ban-hanh-nghi-dinh-bao-ve-can-bo-dam-nghi-dam-lam-632373.html,269,0
Xử lý nghiêm “ma men” chống người thi hành công vụ!,"(ĐCSVN) – Những ngày gần đây báo chí truyền thông liên tục thông tin những vụ tài xế tham gia giao thông có nồng độ cồn chống người thi hành công vụ. Dư luận cho rằng cần lên án và xử nghiêm những hành vi bất chấp pháp luật, coi thường tính mạng của người tham gia giao thông, nhất là cảnh sát giao thông đang thực thi công vụ.",https://dangcongsan.vn/phap-luat/xu-ly-nghiem-ma-men-chong-nguoi-thi-hanh-cong-vu-632531.html,270,0
Nghịch lý đầu tư công!,"(ĐCSVN) – Trong đầu tư, đặc biệt là đầu tư công, khó khăn nhất là không có tiền để làm. Thế nhưng, trong lĩnh vực đầu tư công ở Việt Nam hiện nay lại đang tồn tại một nghịch lý “đã lo được tiền nhưng lại không triển khai được” việc giải ngân tại các dự án đầu tư.",https://dangcongsan.vn/cung-ban-luan/nghich-ly-dau-tu-cong-632172.html,271,0
Hồi chuông cảnh báo!,"(ĐCSVN) - Sự việc bé gái 13 tuổi ở tỉnh Bắc Giang mang thai, tự sinh con trong nhà tắm và một số câu chuyện khác tương tự đã gióng lên hồi chuông cảnh báo về vấn nạn quan hệ tình dục sớm. Việc mang thai ở tuổi vị thành niên sẽ để lại những hậu quả khôn lường không chỉ cho các bà mẹ mà cả con của họ.",https://dangcongsan.vn/noi-hay-dung/hoi-chuong-canh-bao-631793.html,272,0
Chuyện về cái…. vỉa hè!,"(ĐCSVN) - Vỉa hè sinh ra là để làm đẹp bộ mặt đô thị và là lối đi cho người đi bộ. Nhưng ở nước ta, đặc biệt là ở các đô thị lớn như Hà Nội, TP Hồ Chí Minh…, ngoài chức năng nêu trên, vỉa hè lại được sử dụng triệt để vào nhiều mục đích khác nhau. Thế là câu chuyện về… cái vỉa hè làm bức xúc không ít người.",https://dangcongsan.vn/noi-hay-dung/chuyen-ve-cai-via-he-628497.html,273,0
"Bồi đắp, nâng cao văn hóa học đường","(ĐCSVN) - Văn hóa học đường là môi trường quan trọng để bồi dưỡng, rèn luyện phẩm chất, nhân cách và giáo dục học sinh, sinh viên trở thành những con người phát triển toàn diện đức - trí - thể - mỹ. Sự gia tăng các hành vi phản văn hóa ở các cơ sở giáo dục hiện nay đang đặt ra đòi hỏi phải không ngừng xây dựng, bồi đắp, nâng cao văn hóa học đường, góp phần thực hiện đổi mới căn bản, toàn diện giáo dục và đào tạo.",https://dangcongsan.vn/noi-hay-dung/boi-dap-nang-cao-van-hoa-hoc-duong-627221.html,274,0
Cảnh giác với các “chiêu” lừa đảo của tội phạm công nghệ cao,"(ĐCSVN) - Thời gian qua, không ít người dân đã bị lừa đảo bởi bọn tội phạm công nghệ cao thông qua nhiều thủ đoạn tinh vi. Để ngăn chặn tình trạng này, lực lượng chức năng đã và đang đẩy mạnh công tác đấu tranh. Tuy nhiên, điều quan trọng nhất là mỗi người dân cần phải nâng cao tinh thần cảnh giác, thận trọng, tránh bị “sập bẫy” của kẻ xấu.",https://dangcongsan.vn/noi-hay-dung/canh-giac-voi-cac-chieu-lua-dao-cua-toi-pham-cong-nghe-cao-628957.html,275,0
Mừng tuổi: Nét đẹp đầu xuân,"(ĐCSVN) - Đã thành thông lệ, cứ mỗi khi Tết đến Xuân về, cùng với lời chúc tốt đẹp đầu năm là những phong bao lì xì, mừng tuổi được trao nhau thể hiện nét văn hoá đẹp đẽ của người Việt Nam. Thế nhưng, hiện nay phong tục đẹp đẽ này đang có phần bị “thương mại hóa”...",https://dangcongsan.vn/xuan-uoc-vong-2023/tet-viet/mung-tuoi-net-dep-dau-xuan-630162.html,276,0
"Để Tết an toàn, trọn vẹn!","(ĐCSVN) - Để có một cái Tết an toàn, trọn niềm vui, việc tăng cường các biện pháp đảm bảo trật tự và nâng cao ý thức chấp hành Luật Giao thông đường bộ là những nhiệm vụ trọng tâm cần phải làm ngay trong thời điểm này.",https://dangcongsan.vn/tieu-diem/de-tet-an-toan-tron-ven-630175.html,277,0
Đến hẹn lại... lo,"(ĐCSVN) - Càng đến gần Tết Nguyên đán Quý Mão 2023, nhu cầu tiêu thụ thực phẩm càng tăng cao. Đây cũng là thời điểm nỗi lo về vấn đề thực phẩm “bẩn” và tình trạng ngộ độc thực phẩm lại lớn hơn bao giờ hết. Người tiêu dùng có cơ sở để lo lắng khi liên tục những ngày cuối năm, các cơ quan chức năng phát hiện, bắt giữ nhiều vụ liên quan đến an toàn thực phẩm.",https://dangcongsan.vn/noi-hay-dung/den-hen-lai-lo-629801.html,278,0
Quà Tết!,"(ĐCSVN) – Với người dân đất Việt, Tết luôn có một ý nghĩa thiêng liêng trong tâm thức. Truyền thống tặng quà Tết cũng là mỹ tục văn hóa rất tốt đẹp. Nhưng đáng buồn thay nét đẹp này đã bị một số thành phần cơ hội biến tướng “chạy chọt” để cầu cạnh lợi lộc cá nhân, mua danh bán chức…",https://dangcongsan.vn/noi-hay-dung/qua-tet-629340.html,279,0
"Vụ án AIC là một minh họa điển hình cho ""lợi ích nhóm"" và ""nhóm lợi ích""","(ĐCSVN) –  Sau bốn ngày xét hỏi, phiên tòa xét xử 36 bị cáo trong vụ án tại Bệnh viện đa khoa Đồng Nai, Công ty cổ phần Tiến bộ quốc tế (Công ty AIC) và các đơn vị liên quan, cho chúng ta thấy một nút thắt hết sức quan trọng. Đó là sự ""câu kết giữa doanh nghiệp với các quan chức"" để tạo ra “lợi ích nhóm”, “nhóm lợi ích” tiêu cực, thu lợi bất chính...",https://dangcongsan.vn/phap-luat/vu-an-aic-la-mot-minh-hoa-dien-hinh-cho-loi-ich-nhom-va-nhom-loi-ich-628601.html,280,0
"Khen đúng việc, thưởng đúng người","(ĐCSVN) – Để phong trào thi đua, khen thưởng thực sự trở thành động lực cho sự phát triển, thiết nghĩ, việc triển khai cần có mục tiêu thiết thực, cụ thể, không hô hào suông mà phải gắn với thực tiễn cuộc sống. Đặc biệt, khen thưởng phải kịp thời, chính xác, khen đúng việc, thưởng đúng người…",https://dangcongsan.vn/cung-ban-luan/khen-dung-viec-thuong-dung-nguoi-627869.html,281,0
Sự sàng lọc cần thiết!,"(ĐCSVN) - Những năm gần đây, số lượng sinh viên các trường đại học bị buộc thôi học do kết quả học tập quá thấp, nhiều lần bị cảnh báo học vụ đang có xu hướng gia tăng. Dư luận cho rằng, tín hiệu này cho thấy sự kiên quyết, nghiêm túc trong đào tạo tại các trường đại học, đồng thời cũng là lời cảnh báo đối với những sinh viên thiếu cố gắng trong học tập, rèn luyện…",https://dangcongsan.vn/giao-duc/su-sang-loc-can-thiet-627220.html,282,0
Hoàn thiện thể chế - Khâu đột phá chiến lược trong công tác xây dựng Đảng,"LTS: Quyết tâm hoàn thiện thể chế trong công tác xây dựng Đảng, phòng chống tham nhũng được thể hiện rất rõ nét từ đầu nhiệm kỳ Đại hội XIII của Đảng đến nay. Riêng trong năm 2022, Bộ Chính trị, Ban Bí thư ban hành gần 50 nghị quyết, chỉ thị, kết luận, quy định, hướng dẫn về công tác này. Con số đó vẫn không dừng lại mà tiếp tục được đẩy mạnh trong năm 2023. Điều này đủ thấy quyết tâm xây dựng, hoàn thiện thể chế của Đảng ta mạnh mẽ như thế nào. Cùng phóng viên Báo điện tử ĐCSVN nhìn nhận, đánh giá những quy định, kết luận của Bộ Chính trị qua loạt bài: “Hoàn thiện thể chế - Khâu đột phá chiến lược trong công tác xây dựng Đảng”.",https://dangcongsan.vn/tieu-diem/hoan-thien-the-che-khau-dot-pha-chien-luoc-trong-cong-tac-xay-dung-dang-626534.html,283,0
"Phòng chống lãng phí: ""Xử lý"" vấn đề phải từ... gốc","(ĐCSVN) - Lãng phí gây nguy hại cho xã hội không kém gì tham nhũng. Trong khi đó tham nhũng đang được Đảng, Nhà nước “xử lý” rất mạnh tay còn lãng phí tuy đã có quy định về thực hành tiết kiệm, chống lãng phí nhưng việc thực hiện quy định này vẫn có nơi chưa nghiêm. Lãng phí vẫn xảy ra ở nhiều nơi, nhiều lĩnh vực của đời sống xã hội.",https://dangcongsan.vn/cung-ban-luan/phong-chong-lang-phi-xu-ly-van-de-phai-tu-goc-626329.html,284,0
Quyền lực của khán giả,"ĐCSVN) - Khán giả thể hiện quyền lực của mình thông qua việc tỏ rõ thái độ tẩy chay, “quay lưng” đối với các chương trình phản cảm hay nghệ sĩ, người nổi tiếng có hành vi lệch chuẩn chính là cơ sở quan trọng giúp loại bỏ những hiện tượng tiêu cực, tạo dựng môi trường giải trí trong sạch, lành mạnh, nhân văn…",https://dangcongsan.vn/cung-ban-luan/quyen-luc-cua-khan-gia-625270.html,285,0
Đi tìm lời giải cho lát đá vỉa hè xuống cấp?,"(ĐCSVN) - Tuần qua, một trong những câu chuyện được báo chí đề cập nhiều, đó là những viên đá lát vỉa hè được cho là có độ bền 70 năm tại Thủ đô, mới sử dụng vài năm đã vỡ, thậm chí nham nhở khiến chính quyền phải thay thế trên một số tuyến phố. Vậy đâu là nguyên nhân, trách nhiệm thuộc về ai với câu chuyện “biết rồi, khổ lắm, nói mãi”...",https://dangcongsan.vn/noi-hay-dung/di-tim-loi-giai-cho-lat-da-via-he-xuong-cap-624075.html,286,0
Thách thức nghề cao quí!,"(ĐCSVN) – Ngày Nhà giáo Việt Nam (20/11) đang đến gần, cả dân tộc ta đang hướng đến và dành tất cả những gì tốt đẹp nhất cho thầy cô. Tuy nhiên, trong những ngày gần đây, câu chuyện về một hiệu trưởng quỳ gối xin lỗi trước một phụ huynh đang được dư luận và xã hội đặc biệt quan tâm...",https://dangcongsan.vn/noi-hay-dung/thach-thuc-nghe-cao-qui-623857.html,287,0
"Câu chuyện cũ, vấn đề vẫn “nóng”","(ĐCSVN) - Việc di dời trụ sở các bộ, ngành, nhà máy, bệnh viện, trường học ra khỏi nội đô được đặt ra từ nhiều năm qua và đã trở thành yêu cầu bức thiết, nhất là trong bối cảnh hạ tầng kỹ thuật khu vực này đang chịu sức ép quá tải. Nhưng tại sao qua nhiều năm công việc này vẫn rất khó, thậm chí là “giậm chân tại chỗ”?",https://dangcongsan.vn/noi-hay-dung/cau-chuyen-cu-van-de-van-nong-623652.html,288,0
Chỉ có thể là lòng tham!,"(ĐCSVN) - Không thể hiểu nổi, nguồn cơn nào đến nỗi để 3 người con gái mang xăng đến đốt nhà mẹ đẻ. Cho dù bột phát hay sự mưu tính thâm ác thì hành vi của các cô sẽ bị xử lý thích đáng bởi pháp luật. Không chỉ có vậy, bên cạnh đó còn một bản án của lương tâm về đạo làm con. Và khi ngọn lửa bùng lên có làm các cô bừng tỉnh về tội ác của mình, có đốt cháy được những sân hận trong lòng các cô…? Nhưng hình ảnh về việc làm của các cô đã gây phẫn nộ cho dư luận và có lẽ nó còn ám ảnh lâu dài với xã hội.",https://dangcongsan.vn/noi-hay-dung/chi-co-the-la-long-tham-623483.html,289,0
Trông người mà ngẫm đến ta,"(ĐCSVN) – Hãy nhìn vào vụ giẫm đạp ở phường Itaewon (Hàn Quốc) làm gần 200 người chết và bị thương, vụ Lễ hội tôn giáo Diwali (Ấn Độ) làm ít nhất hơn 140 người thiệt mạng hay trận đấu bóng đá ở Indonesia làm 130 người không còn cơ hội trở về nhà… mà Việt Nam chúng ta – một đất nước có hơn 8.000 lễ hội phải “trông người mà ngẫm đến ta”.",https://dangcongsan.vn/thoi-su/trong-nguoi-ma-ngam-den-ta-623410.html,290,0
"Liều thuốc nào cho ""bệnh vô cảm""?","(ĐCSVN) - Những ngày gần đây đã xảy ra hàng loạt vụ án nghiêm trọng khiến dư luận bàng hoàng, sợ hãi. Tính mạng con người-thứ tài sản vô giá đã bị tước đoạt một cách “lạnh lùng” dưới những bàn tay không chút run sợ của những kẻ máu lạnh và vô cảm.",https://dangcongsan.vn/noi-hay-dung/lieu-thuoc-nao-cho-benh-vo-cam-623384.html,291,0
Cởi bỏ tâm lý “sợ sai” cho cán bộ,"(ĐCSVN) - Trong bối cảnh cuộc đấu tranh chống tham nhũng ở nước ta đang rất quyết liệt, có một bộ phận nhỏ cán bộ, công chức, viên chức, kể cả cán bộ lãnh đạo, quản lý còn có tâm lý e dè, ngại ngần, sợ sai trong thực thi công vụ của mình dẫn đến không dám làm việc. Và câu chuyện này đã thực sự “nóng” tại kỳ họp thứ 4, Quốc hội khóa XV đang diễn ra.",https://dangcongsan.vn/noi-hay-dung/coi-bo-tam-ly-so-sai-cho-can-bo-623193.html,292,0
Bảo vệ người tiêu dùng mua hàng online,"(ĐCSVN) - Thương mại điện tử phát triển nhanh, mạnh, mang theo nhiều cơ hội phát triển cho doanh nghiệp cũng như thuận lợi cho khách hàng. Lợi dụng sự thuận tiện đó, nhiều đối tượng tìm cách lừa đảo người tiêu dùng và các vi phạm trong mua – bán hàng online cũng từ đó nảy sinh..",https://dangcongsan.vn/noi-hay-dung/bao-ve-nguoi-tieu-dung-mua-hang-online-622492.html,293,0
Tránh biến tướng hoạt động của Ban đại diện cha mẹ học sinh,"(ĐCSVN) - Là tổ chức tự nguyện, Ban đại diện cha mẹ học sinh là cầu nối giữa phụ huynh và nhà trường để giáo dục học sinh hiệu quả. Tuy nhiên, thời gian qua, hoạt động của Ban đại diện cha mẹ học sinh ở một số trường xuất hiện những biến tướng, khiến nhiều người có cái nhìn tiêu cực về tổ chức này, thậm chí có ý kiến cho rằng, nên bỏ đi Ban đại diện cha mẹ học sinh.",https://dangcongsan.vn/cung-ban-luan/tranh-bien-tuong-hoat-dong-cua-ban-dai-dien-cha-me-hoc-sinh-622344.html,294,0
Bình thường và bất thường,"(ĐCSVN) - Theo lẽ bình thường, trong các kỳ thi tuyển, người có điểm cao sẽ trúng tuyển. Song, những mùa tuyển sinh đại học gần đây, nhiều thí sinh dù điểm bình quân mỗi môn đạt trên 9,5 nhưng vẫn không trúng tuyển. Dư luận cho rằng đây là điều bất thường. Nhiều ý kiến đề xuất nên chăng có những điều chỉnh về phương thức tuyển sinh đại học theo hướng khoa học, sát thực tiễn.",https://dangcongsan.vn/noi-hay-dung/binh-thuong-va-bat-thuong-621719.html,295,0
"Khắc phục tâm lý sợ sai, sợ trách nhiệm","(ĐCSVN) – Cuộc đấu tranh phòng chống tham nhũng, tiêu cực của Đảng ta đã thu được kết quả tích cực. Nhiều vụ án tham nhũng, tiêu cực được xử lý nghiêm. Những vụ án ấy đã ít nhiều tác động đến tâm lý cán bộ, đảng viên, nhất là người đứng đầu thiếu bản lĩnh sợ sai, sợ trách nhiệm không dám làm gì. Có cán bộ thốt lên rằng “Làm nhiều sai nhiều, làm ít sai ít, không làm không sai”, vì thế mà không muốn làm gì. Thực tế này rất đáng báo động. Vậy thực hư câu chuyện là gì?",https://dangcongsan.vn/xay-dung-dang/khac-phuc-tam-ly-so-sai-so-trach-nhiem-621413.html,296,0
"Minh bạch kê khai, giải trình nguồn gốc tài sản","(ĐCSVN) – Kê khai tài sản cũng như công khai bản kê khai tài sản, thu nhập của cá nhân không phải là việc mới. Tuy nhiên, lần này vấn đề thu hút sự quan tâm của dư luận khi Thanh tra Chính phủ sẽ lựa chọn ngẫu nhiên 30 cán bộ, công chức để xác minh tính trung thực của bản kê khai và bản giải trình về nguồn gốc tài sản.",https://dangcongsan.vn/xay-dung-dang/minh-bach-ke-khai-giai-trinh-nguon-goc-tai-san-621016.html,297,0
Hãy giữ chữ Tín!,"(ĐCSVN) – Lâu nay, chúng ta vẫn cho rằng, siêu thị là hệ thống bán lẻ uy tín. Người tiêu dùng sẵn sàng chi trả mức giá cao để mua được sản phẩm đảm bảo chất lượng tại đây. Thế nhưng, những ngày qua, dư luận đang bất an với thông tin rau VietGAP “dỏm” đội lốt, “biến hình” vào siêu thị.",https://dangcongsan.vn/noi-hay-dung/hay-giu-chu-tin-620886.html,298,0
Hết thời “thoát nạn” từ cuộc… điện thoại “giải cứu”?,"(ĐCSVN) - Người vi phạm trật tự an toàn giao thông trên đường khi bị giữ lại chờ xử lý đã rút điện thoại “cầu cứu” một ai đó và sau đó là “thoát nạn” chỉ sau giây lát. Đó là một thực tế khiến nhiều lúc, nhiều nơi lực lượng Cảnh sát giao thông, Thanh tra Giao thông vận tải lúng túng, “có khổ không thể nói”.",https://dangcongsan.vn/xay-dung-chinh-don-dang-nhung-viec-can-lam-ngay/tu-nghi-quyet-den-cuoc-song/het-thoi-thoat-nan-tu-cuoc-dien-thoai-giai-cuu-620505.html,299,0
"Bảo đảm quyền khám, chữa bệnh của người dân","(ĐCSVN)- Tình trạng thiếu thuốc, vật tư y tế đang xảy ra ở nhiều bệnh viện khiến người bệnh thuộc diện bảo hiểm y tế (BHYT) phải mua thuốc bên ngoài, trong khi nhiều loại thuốc thuộc phạm vi thanh toán của BHYT... Bệnh nhân đang phải vật vã “chiến đấu” với bệnh tật thì lại thêm lo lắng vì không có thuốc để điều trị.",https://dangcongsan.vn/cung-ban-luan/bao-dam-quyen-kham-chua-benh-cua-nguoi-dan-620085.html,300,0
